"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0017C04S","2011","46.18","-117.54","1737.4","SPRUCE SPRINGS, WA US","       0.6","T","     50.9","","      50.9","T","       140","T","       140","T","         5","T","      215","","         2","T","       185","T","        36","T","        56","T","         0","T","  -21.4","T,0226,+","  1600"," ,T,0406, ","  38.1"," ,T,1228,+","   28.6","T,0828, ","-2.1","T,1024","-3.9","T,1025","-4.8","T,1101","-7.5","T,1105","-9.1","T,1202","-0.5","T,0529","-2.5","T,0526","-5.2","T,0429","-7.8","T,0419","-9.9","T,0227","    4927.8","8","    4927.8","T","   1078.0"," ,T","      5.12","T","      9.42","T","      0.82","T"
"USS0017C04S","2012","46.18","-117.54","1737.4","SPRUCE SPRINGS, WA US","       1.4","T","     62.8","","      62.8","T","       134","T","       134","T","         9","T","      187","","         0","T","       173","T","        43","T","        74","T","         0","T","  -12.8","T,0111, ","  1727"," ,T,0321, ","  33.0"," ,T,1016,+","   29.2","T,0807, ","-0.6","T,0911","-2.2","T,1002","-4.8","T,1108","-7.1","T,1109","-9.4","T,1110","-1.2","T,0609","-4.8","T,0510","-4.8","T,0510","-7.5","T,0406","-9.1","T,0319","    4580.2","2","    4580.2","T","   1174.5"," ,T","      6.19","T","     10.54","T","      1.85","T"
"USS0017C04S","2013","46.18","-117.54","1737.4","SPRUCE SPRINGS, WA US","","","     69.4","","      69.4","T","       115","T","       115","T","         4","T","      175","","         5","T","       151","T","        32","T","        66","T","         0","T","  -24.1","T,1207, ","   940"," ,T,0129, ","  40.6"," ,T,1201, ","   30.7","T,0701, ","0.0","T,0925","-3.8","T,1028","-5.6","T,1103","-7.2","T,1104","-12.6","T,1120","-1.7","T,0523","-2.5","T,0522","-4.7","T,0501","-8.4","T,0417","-8.9","T,0324","    4381.8","8","    4381.8","T","    801.1"," ,T","      6.35","T","     10.76","T","      1.94","T"
"USS0017C04S","2014","46.18","-117.54","1737.4","SPRUCE SPRINGS, WA US","","","     80.1","","      80.1","T","       145","T","       145","T","         6","T","      188","","         4","T","       141","T","        34","T","        57","T","         0","T","  -20.2","T,0205, ","  1270"," ,T,0223, ","  48.3"," ,T,1125, ","   28.9","T,0811, ","-0.7","T,0911","-7.9","T,1110","-7.9","T,1110","-7.9","T,1110","-15.7","T,1111","-1.6","T,0510","-3.1","T,0428","-7.8","T,0322","-7.8","T,0322","-10.4","T,0209","    4393.5","5","    4393.5","T","   1112.6"," ,T","      6.71","T","     11.07","T","      2.34","T"
"USS0017C04S","2015","46.18","-117.54","1737.4","SPRUCE SPRINGS, WA US","","","    102.5","","     102.5","T","       105","T","       105","T","         6","T","      138","","         0","T","       125","T","        20","T","        67","T","         0","T","  -11.5","T,0101, ","   762"," ,T,1223, ","  40.6"," ,T,1207, ","   31.2","T,0731, ","-1.2","T,1102","-3.0","T,1103","-4.5","T,1104","-11.0","T,1120","-11.0","T,1120","-0.1","T,0513","-3.4","T,0426","-5.5","T,0415","-8.9","T,0304","-8.9","T,0304","    3869.3","3","    3869.3","T","    783.4"," ,T","      7.83","T","     12.25","T","      3.40","T"
"USS0017C04S","2016","46.18","-117.54","1737.4","SPRUCE SPRINGS, WA US","","","     39.4","","      39.4","T","       146","T","       146","T","         5","T","      153","","         2","T","       130","T","        37","T","        49","T","         0","T","  -20.3","T,1216, ","   940"," ,T,0204, ","  30.5"," ,T,0322, ","   27.3","T,0729, ","-1.3","T,1010","-2.3","T,1011","-6.2","T,1201","-6.8","T,1202","-10.5","T,1205","-0.4","T,0615","-2.7","T,0405","-5.0","T,0328","-8.4","T,0202","-9.5","T,0201","    4130.3","3","    4130.3","T","    958.1"," ,T","      6.55","T","     10.65","T","      2.46","T"
"USS0017C04S","2017","46.18","-117.54","1737.4","SPRUCE SPRINGS, WA US","","","    135.8","","     135.8","T","       148","T","       148","T","         4","T","      187","","         0","T","       174","T","        35","T","        77","T","         0","T","  -14.1","T,0104, ","  1549"," ,T,0308, ","  40.6"," ,T,1229, ","   32.1","T,0829, ","-0.2","T,0921","-2.4","T,1012","-4.7","T,1013","-7.4","T,1106","-9.1","T,1220","-2.1","T,0517","-2.2","T,0516","-5.4","T,0409","-6.9","T,0307","-10.2","T,0225","    4676.0","0","    4676.0","T","   1125.5"," ,T","      6.45","T","     10.84","T","      2.07","T"
"USS0017C04S","2018","46.18","-117.54","1737.4","SPRUCE SPRINGS, WA US","","","     80.6","","      80.6","T","       134","T","       134","T","         3","T","      172","","         2","T","       151","T","        35","T","        47","T","         2","T","  -19.7","T,0219, ","  1118"," ,T,0225, ","  50.8"," ,T,0524, ","   34.7","T,0810, ","-2.4","T,1003","-2.4","T,1003","-4.4","T,1107","-7.4","T,1203","-9.8","T,1205","-0.3","T,0610","-2.5","T,0423","-6.3","T,0403","-8.1","T,0402","-10.9","T,0227","    4349.7","7","    4349.7","T","    974.0"," ,T","      6.28","T","     10.56","T","      2.00","T"
"USS0017C04S","2019","46.18","-117.54","1737.4","SPRUCE SPRINGS, WA US","","","     37.2","","      37.2","T","       126","T","       126","T","         2","T","      180","","         1","T","       155","T","        36","T","        46","T","         0","T","  -19.2","T,0206, ","  1346"," ,T,0225, ","  48.3"," ,T,1019, ","   28.5","T,0807, ","-1.8","T,0928","-3.0","T,0929","-8.4","T,1009","-8.4","T,1009","-13.2","T,1028","-0.4","T,0502","-3.4","T,0430","-5.2","T,0428","-7.9","T,0314","-9.2","T,0313","    4512.8","8","    4512.8","T","    834.0"," ,T","      5.78","T","     10.09","T","      1.48","T"
"USS0017C04S","2020","46.18","-117.54","1737.4","SPRUCE SPRINGS, WA US","","","     74.5","","      74.5","T","       132","T","       132","T","         8","T","      177","","         0","T","       161","T","        34","T","        64","T","         0","T","  -13.5","T,1025, ","  1854"," ,T,0208, ","  71.1"," ,T,0206, ","   31.0","T,0731, ","-1.0","T,1015","-4.5","T,1021","-4.5","T,1021","-9.6","T,1024","-9.6","T,1024","-1.3","T,0522","-2.3","T,0507","-4.6","T,0416","-7.3","T,0312","-8.9","T,0301","    4633.1","1","    4633.1","T","   1126.0"," ,T","      6.45","T","     10.84","T","      2.06","T"
"USS0017C04S","2021","46.18","-117.54","1737.4","SPRUCE SPRINGS, WA US","","","    128.5","","     128.5","T","       126","T","       126","T","         5","T","      154","","         0","T","       163","T","        43","T","        73","T","         1","T","  -15.6","T,1229, ","  1753"," ,T,0226, ","  30.5"," ,T,0215,+","   33.2","T,0629, ","-0.2","T,0916","-4.1","T,1011","-6.0","T,1116","-7.2","T,1117","-10.0","T,1214","-0.7","T,0522","-2.9","T,0508","-5.1","T,0414","-8.9","T,0411","-8.9","T,0411","    4342.0","0","    4342.0","T","    900.3"," ,T","      6.48","T","     10.91","T","      2.04","T"
"USS0017C04S","2022","46.18","-117.54","1737.4","SPRUCE SPRINGS, WA US","","","    155.5","","     155.5","T","       133","T","       133","T","         6","T","      205","","         5","T","       173","T","        38","T","        75","T","         3","T","  -23.0","T,1222, ","  1067"," ,T,0221, ","  61.0"," ,T,1104, ","   33.0","T,0831, ","-4.1","T,1022","-4.1","T,1022","-6.2","T,1102","-8.0","T,1109","-9.7","T,1114","0.0","T,0613","-2.6","T,0520","-4.4","T,0513","-8.6","T,0415","-9.1","T,0414","    4480.0","0","    4480.0","T","   1084.0"," ,T","      6.58","T","     11.24","T","      1.92","T"
"USS0017C04S","2023","46.18","-117.54","1737.4","SPRUCE SPRINGS, WA US","","","     78.6","","      78.6","T","       118","T","       118","T","         3","T","      165","","         2","T","       152","T","        18","T","        59","T","         1","T","  -19.1","T,0129, ","  1168"," ,T,0402, ","  40.6"," ,T,0822, ","   32.2","T,0815, ","-0.6","T,1023","-2.7","T,1025","-4.4","T,1026","-9.9","T,1027","-9.9","T,1027","-0.4","T,0619","-2.8","T,0422","-7.3","T,0420","-7.3","T,0420","-12.9","T,0224","    4264.9","9","    4264.9","T","    781.0"," ,T","      6.84","T","     11.26","T","      2.43","T"
