"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00205690","2012","46.4121","-86.6625","207.3","MUNISING, MI US","    164.9","","     164.9","7","       164","7","        90","7","         7","7","","","","","         2","7","       156","7","        59","7","       100","7","         2","7","","","","","  -21.7","7,0120, ","","","","","  39.4"," ,7,0609, ","   32.2","7,0831,+","-1.1","7,1008","-4.4","7,1106","-4.4","7,1106","-7.2","7,1125","-10.6","7,1127","-1.1","7,0602","-3.3","7,0601","-6.7","7,0417","-6.7","7,0417","-8.9","7,0310","    4131.9","9","    4131.9","7","    957.7"," ,7","","","      7.23","7","     11.51","7","      2.94","7"
"USC00205690","2013","46.4121","-86.6625","207.3","MUNISING, MI US","    116.8","","     116.8","7","       204","7","       123","7","         5","7","","","","","        16","7","       180","7","       102","7","        65","7","         1","7","","","","","  -22.8","7,0123, ","","","","","  63.5"," ,7,0719, ","   33.3","7,0717, ","-1.7","7,1022","-2.8","7,1029","-6.1","7,1031","-8.9","7,1113","-8.9","7,1113","-1.7","7,0514","-6.7","7,0422","-6.7","7,0422","-6.7","7,0422","-10.0","7,0319","    4841.6","6","    4841.6","7","   1112.9"," ,7","","","      4.45","7","      8.46","7","      0.45","7"
"USC00205690","2014","46.4121","-86.6625","207.3","MUNISING, MI US","","","","","       190","7","       118","7","         2","7","","","","","","","","","","","","","","","","","","","","","","","","","  49.5"," ,7,0911, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1141.5"," ,7","","","","","","","",""
"USC00205690","2015","46.4121","-86.6625","207.3","MUNISING, MI US","     97.9","","      97.9","7","       172","7","       101","7","         5","7","","","","","        32","7","       163","7","        85","7","        71","7","         0","7","","","","","  -27.2","7,0220, ","","","","","  38.1"," ,7,1215, ","   30.6","7,0817, ","0.0","7,1017","-2.2","7,1108","-5.0","7,1121","-7.2","7,1122","-8.9","7,1123","-0.6","7,0523","-2.2","7,0520","-5.0","7,0425","-6.7","7,0406","-9.4","7,0404","    5374.8","8","    5374.8","7","    995.5"," ,7","","","      4.97","7","      9.21","7","      0.73","7"
"USC00205690","2016","46.4121","-86.6625","207.3","MUNISING, MI US","    119.1","","     119.1","7","","","","","","","","","","","        10","7","       155","7","        80","7","        84","7","         1","7","","","","","  -22.8","7,1219, ","","","","","","","   32.2","7,0714, ","0.0","7,1014","-2.2","7,1112","-4.4","7,1121","-14.4","7,1210","-14.4","7,1210","0.0","7,0517","-2.8","7,0423","-6.7","7,0411","-6.7","7,0411","-8.9","7,0406","    4316.1","1","    4316.1","7","   1189.9"," ,7","","","      6.43","7","     10.42","7","      2.43","7"
"USC00205690","2017","46.4121","-86.6625","207.3","MUNISING, MI US","     57.9","","      57.9","7","       206","7","       134","7","         7","7","","","","","         7","7","       167","7","        78","7","        56","7","         0","7","","","","","  -25.6","7,1227, ","","","","","  45.7"," ,7,1025, ","   29.4","7,0611, ","0.0","7,1016","-2.2","7,1029","-6.1","7,1108","-10.0","7,1110","-10.0","7,1110","-2.8","7,0510","-2.8","7,0510","-7.2","7,0324","-7.2","7,0324","-8.9","7,0317","    4376.3","3","    4376.3","7","   1323.5"," ,7","","","      5.38","7","      9.28","7","      1.48","7"
"USC00205690","2018","46.4121","-86.6625","207.3","MUNISING, MI US","    123.3","","     123.3","7","       177","7","       102","7","         7","7","      180","","        57","7","        13","7","       190","7","       108","7","        79","7","         0","7","","","","","  -21.7","7,0115,+","   991"," ,7,0418,+","   234"," ,7,1110, ","  59.4"," ,7,1004, ","   31.1","7,0705, ","0.0","7,1006","-3.3","7,1018","-5.0","7,1110","-7.2","7,1111","-11.1","7,1114","0.0","7,0513","-2.8","7,0511","-5.0","7,0430","-7.2","7,0416","-8.9","7,0410","    5027.4","4","    5027.4","7","   1112.6"," ,7","     4481"," ,7","      4.60","7","      8.70","7","      0.50","7"
"USC00205690","2020","46.4121","-86.6625","207.3","MUNISING, MI US","    123.0","","     123.0","7","       171","7","       100","7","         7","7","      154","","        46","7","         3","7","       188","7","        86","7","        72","7","         0","7","","","","","  -20.6","7,0214, ","  1016"," ,7,0306, ","   356"," ,7,0413, ","  54.9"," ,7,0413, ","   30.6","7,0701,+","-2.2","7,1016","-2.2","7,1016","-6.1","7,1028","-6.7","7,1114","-8.9","7,1215","-2.8","7,0514","-2.8","7,0514","-4.4","7,0509","-7.2","7,0423","-8.9","7,0415","    4842.5","5","    4842.5","7","   1167.9"," ,7","     3937"," ,7","      5.52","7","      9.48","7","      1.56","7"
"USC00205690","2021","46.4121","-86.6625","207.3","MUNISING, MI US","","","","","       173","7","       114","7","         3","7","      151","","        47","7","","","","","","","","","","","","","","","","","   762"," ,7,0218,+","   229"," ,7,0205,+","  33.3"," ,7,0311, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    985.5"," ,7","     3940"," ,7","","","","","",""
"USC00205690","2022","46.4121","-86.6625","207.3","MUNISING, MI US","     93.4","","      93.4","7","       204","7","       123","7","         7","7","      167","","        59","7","        18","7","       167","7","       108","7","        71","7","         0","7","","","","","  -24.4","7,0116, ","   965"," ,7,0223, ","   274"," ,7,1223, ","  37.6"," ,7,1019, ","   30.6","7,0622, ","-0.6","7,1008","-2.2","7,1027","-4.4","7,1117","-10.0","7,1119","-10.0","7,1119","0.0","7,0507","-5.0","7,0429","-5.0","7,0429","-8.9","7,0330","-8.9","7,0330","    4804.7","7","    4804.7","7","   1141.5"," ,7","     5395"," ,7","      4.80","7","      8.84","7","      0.77","7"
"USC00205690","2023","46.4121","-86.6625","207.3","MUNISING, MI US","     78.7","","      78.7","7","       169","7","       100","7","         7","7","      144","","        39","7","         3","7","       155","7","        60","7","        77","7","         1","7","","","","","  -22.2","7,0201,+","  1067"," ,7,0402,+","   290"," ,7,0105, ","  70.1"," ,7,0502, ","   32.2","7,0905, ","-0.6","7,1022","-2.2","7,1030","-5.6","7,1031","-8.3","7,1125","-8.9","7,1129","-0.6","7,0525","-2.8","7,0419","-5.0","7,0409","-8.3","7,0403","-9.4","7,0402","    4594.7","7","    4594.7","7","   1049.0"," ,7","     3753"," ,7","      6.26","7","     10.13","7","      2.40","7"
