"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0013F13S","2012","43.73","-113.83","2901.7","SMILEY MOUNTAIN, ID US","","","      1.0","","       1.0","T","       113","T","       113","T","        10","T","      227","","        11","T","       219","T","        73","T","        28","T","         0","T","  -21.8","T,0116, ","  2032"," ,T,0330, ","  45.7"," ,T,1202, ","   25.2","T,0712, ","-3.8","T,1003","-3.8","T,1003","-4.6","T,1004","-7.3","T,1017","-12.5","T,1023","-2.8","T,0620","-2.8","T,0620","-4.5","T,0610","-8.7","T,0506","-11.6","T,0428","    5662.3","3","    5662.3","T","    909.9"," ,T","      3.07","T","      8.47","T","     -2.33","T"
"USS0013F13S","2013","43.73","-113.83","2901.7","SMILEY MOUNTAIN, ID US","       0.8","T","      1.5","","       1.5","T","       103","T","       103","T","         2","T","      252","","        15","T","       233","T","        64","T","        33","T","         0","T","  -27.0","T,1204, ","  1549"," ,T,0306, ","  48.3"," ,T,0929, ","   26.0","T,0702, ","-2.4","T,0918","-2.4","T,0918","-6.0","T,0926","-7.5","T,1003","-14.4","T,1103","-1.4","T,0622","-4.3","T,0620","-4.4","T,0531","-7.1","T,0502","-13.2","T,0501","    5595.6","6","    5595.6","T","    561.7"," ,T","      2.78","T","      8.37","T","     -2.81","T"
"USS0013F13S","2014","43.73","-113.83","2901.7","SMILEY MOUNTAIN, ID US","       0.9","T","      0.4","","       0.4","T","       124","T","       124","T","         2","T","      222","","        10","T","       216","T","        62","T","        23","T","         0","T","  -23.8","T,0206, ","  1753"," ,T,0401, ","  45.7"," ,T,0928, ","   24.7","T,0707, ","-1.4","T,0904","-2.7","T,0930","-4.6","T,1015","-7.7","T,1026","-9.3","T,1102","-1.0","T,0619","-4.9","T,0618","-4.9","T,0618","-6.8","T,0512","-11.2","T,0429","    5598.6","6","    5598.6","T","    769.9"," ,T","      2.92","T","      8.29","T","     -2.44","T"
"USS0013F13S","2015","43.73","-113.83","2901.7","SMILEY MOUNTAIN, ID US","","","      3.8","","       3.8","T","       119","T","       119","T","         4","T","      219","","         6","T","       206","T","        53","T","        21","T","         0","T","  -24.4","T,1231, ","  1219"," ,T,1221,+","  38.1"," ,T,0207, ","   26.0","T,0702, ","-2.1","T,0905","-3.5","T,0906","-4.7","T,1026","-11.1","T,1104","-11.1","T,1104","-1.8","T,0728","-4.2","T,0510","-8.4","T,0427","-8.4","T,0427","-10.1","T,0416","    5194.6","6","    5194.6","T","    840.6"," ,T","      3.74","T","      9.03","T","     -1.55","T"
"USS0013F13S","2016","43.73","-113.83","2901.7","SMILEY MOUNTAIN, ID US","","","      0.0","","       0.0","T","       122","T","       122","T","         8","T","      249","","        10","T","       210","T","        60","T","        22","T","         0","T","  -23.0","T,1217, ","  1981"," ,T,0313, ","  40.6"," ,T,1030, ","   25.6","T,0729, ","-0.3","T,0905","-2.8","T,0913","-4.4","T,1004","-7.0","T,1005","-10.3","T,1116","-0.1","T,0711","-2.3","T,0528","-5.8","T,0523","-7.3","T,0511","-8.9","T,0416","    5524.0","0","    5524.0","T","    932.8"," ,T","      3.29","T","      8.60","T","     -2.02","T"
"USS0013F13S","2017","43.73","-113.83","2901.7","SMILEY MOUNTAIN, ID US","","","      1.6","","       1.6","T","       138","T","       138","T","        11","T","      276","","        11","T","       230","T","        66","T","        36","T","         0","T","  -23.8","T,0105, ","  2667"," ,T,0223,+","  66.0"," ,T,0808, ","   24.8","T,0903, ","-2.9","T,0915","-2.9","T,0915","-4.9","T,0919","-7.0","T,0923","-9.0","T,1008","-1.7","T,0614","-2.3","T,0527","-5.6","T,0525","-8.2","T,0517","-9.8","T,0428","    5695.0","0","    5695.0","T","   1252.8"," ,T","      3.09","T","      8.47","T","     -2.30","T"
"USS0013F13S","2018","43.73","-113.83","2901.7","SMILEY MOUNTAIN, ID US","","","      5.9","","       5.9","T","       101","T","       101","T","         4","T","      212","","        10","T","       220","T","        70","T","        35","T","         0","T","  -23.9","T,0220, ","  2210"," ,T,0322, ","  38.1"," ,T,0512, ","   26.7","T,0811,+","-0.7","T,0828","-2.9","T,0925","-6.1","T,1005","-6.7","T,1011","-10.7","T,1013","-0.8","T,0611","-2.3","T,0513","-4.6","T,0503","-7.8","T,0424","-11.5","T,0418","    5577.5","5","    5577.5","T","    712.2"," ,T","      2.87","T","      8.36","T","     -2.63","T"
"USS0013F13S","2019","43.73","-113.83","2901.7","SMILEY MOUNTAIN, ID US","","","      0.0","","       0.0","T","       125","T","       125","T","         6","T","      268","","        16","T","       236","T","        75","T","        22","T","         0","T","  -23.1","T,0219,+","  2286"," ,T,0226, ","  43.2"," ,T,0226, ","   24.0","T,0722, ","0.0","T,0909","-8.5","T,0929","-8.5","T,0929","-8.5","T,0929","-9.0","T,1001","-3.3","T,0622","-3.3","T,0622","-6.1","T,0621","-6.8","T,0608","-13.5","T,0501","    5736.5","5","    5736.5","T","    991.7"," ,T","      2.15","T","      7.54","T","     -3.23","T"
"USS0013F13S","2020","43.73","-113.83","2901.7","SMILEY MOUNTAIN, ID US","","","      7.8","","       7.8","T","       102","T","       102","T","         1","T","      203","","         8","T","       230","T","        75","T","        32","T","         0","T","  -22.7","T,0204, ","  1499"," ,T,0401, ","  25.4"," ,T,1118, ","   25.9","T,0802, ","-0.3","T,0831","-4.5","T,0907","-4.5","T,0907","-7.1","T,0908","-10.7","T,1022","-2.6","T,0630","-2.6","T,0630","-5.2","T,0608","-7.6","T,0507","-10.8","T,0417","    5912.5","5","    5912.5","T","    498.5"," ,T","      3.03","T","      8.63","T","     -2.58","T"
"USS0013F13S","2021","43.73","-113.83","2901.7","SMILEY MOUNTAIN, ID US","","","      7.3","","       7.3","T","        87","T","        87","T","         4","T","      234","","         9","T","       216","T","        73","T","        49","T","         0","T","  -24.0","T,1228, ","  1651"," ,T,1226, ","  30.5"," ,T,1223, ","   26.1","T,0712, ","-3.1","T,0919","-3.1","T,0919","-5.0","T,0920","-8.7","T,1011","-9.6","T,1012","-3.2","T,0611","-3.2","T,0611","-7.1","T,0511","-7.1","T,0511","-9.2","T,0509","    5397.6","6","    5397.6","T","    723.0"," ,T","      3.29","T","      8.71","T","     -2.12","T"
"USS0013F13S","2022","43.73","-113.83","2901.7","SMILEY MOUNTAIN, ID US","","","      6.5","","       6.5","T","        98","T","        98","T","         4","T","      239","","        14","T","       223","T","        80","T","        49","T","         0","T","  -24.6","T,0310, ","  1600"," ,T,0502, ","  43.2"," ,T,0612, ","   25.6","T,0817, ","0.0","T,0922","-7.5","T,1022","-7.5","T,1022","-7.5","T,1022","-10.1","T,1023","-0.7","T,0621","-3.8","T,0615","-5.9","T,0614","-7.6","T,0520","-12.5","T,0510","    5620.4","4","    5620.4","T","    709.5"," ,T","      2.81","T","      8.38","T","     -2.76","T"
"USS0013F13S","2023","43.73","-113.83","2901.7","SMILEY MOUNTAIN, ID US","","","      5.0","","       5.0","T","       128","T","       128","T","         4","T","      236","","         3","T","       213","T","        72","T","        21","T","         0","T","  -24.8","T,0129, ","  2591"," ,T,0403, ","  61.0"," ,T,0820, ","   26.0","T,0816, ","-1.1","T,0922","-3.1","T,1011","-4.6","T,1025","-11.5","T,1026","-11.5","T,1026","-2.9","T,0621","-2.9","T,0621","-5.6","T,0508","-7.3","T,0423","-14.0","T,0420","    5737.1","1","    5737.1","T","    928.4"," ,T","      2.72","T","      8.04","T","     -2.60","T"
